   -0.000805 -0.000797073    -0.999999
    0.513683    -0.504916    -0.693678
      7.9658      3.50936     -4.54699
    0.242982      -0.7141     0.656521
    -0.46258     0.509593     0.725489
   -0.852631    -0.479974    -0.206507
     8.83562      2.91156     -4.64609
     -0.9718     0.150146     0.181827
   0.0519852     0.888526    -0.455871
   -0.230006    -0.433563    -0.871275
     9.60062      2.40952     -4.61275
     0.97138    -0.225934   -0.0733104
  0.00929288    -0.272252     0.962181
   -0.237349    -0.935325     -0.26236
     10.4519      1.88738     -4.72541
    0.768298   -0.0101527     0.640012
   -0.578907    -0.437629     0.688003
    0.273102    -0.899099    -0.342107
     11.3433      1.29669     -4.71177
   -0.420663    -0.223997     0.879129
    0.496374     0.754298     0.429706
   -0.759378     0.617138     -0.20612
     12.1088     0.780095     -4.83259
   -0.732043   -0.0610456    -0.678518
   -0.680937    0.0349609     0.731507
  -0.0209337     0.997523   -0.0671611
     12.9954     0.286132     -4.79399
    0.292952    -0.198447    -0.935306
   -0.940437    -0.236295    -0.244424
   -0.172503     0.951201     -0.25585
     13.8049    -0.277804     -4.89743
  -0.0995077     0.112465    -0.988661
   -0.585805     0.796531      0.14957
     0.80432     0.594046   -0.0133784
     13.2712     -1.16955     -4.96393
   -0.667303     -0.27748    -0.691167
   -0.661206    -0.206419     0.721247
   -0.342802     0.938294   -0.0457274
     12.4586     -0.62192      -4.9393
     0.37553   -0.0440612    -0.925762
   -0.869852    -0.361524    -0.335644
   -0.319896     0.931321     -0.17409
     11.6457    -0.127839     -4.96224
   -0.914406    0.0480777    -0.401933
    0.404614     0.138554    -0.903931
   0.0122307    -0.989187    -0.146148
     10.7359     0.409232     -4.84513
    0.988642    -0.134306    0.0674421
  -0.0960178     -0.90969    -0.404036
    0.115616     0.392972    -0.912253
     9.87212     0.989512     -4.76701
    0.166623    -0.688365     0.705968
   -0.957903    0.0567575     0.281427
   -0.233793    -0.723141    -0.649929
     9.01749      1.58404     -4.67761
    0.914299    -0.069288      0.39907
   -0.401539    -0.284311     0.870594
   0.0531383    -0.956225    -0.287767
     8.25622      2.09206     -4.71754
    0.427774   -0.0860975     0.899776
    -0.84485    -0.391943     0.364156
    0.321308    -0.915952    -0.240402
     7.35532        2.607     -4.61784
   -0.252542     0.567252     0.783867
    0.500529    -0.616724     0.607555
    0.828066     0.545781    -0.128177
     6.63677      3.15477     -4.62477
   -0.485136     0.492052     0.722861
    0.420166     0.856145    -0.300792
   -0.766879     0.157796    -0.622091
     5.79486       3.7685      -4.5032
    0.661107    -0.183212     0.727579
   -0.734821    0.0378049     0.677207
   -0.151578    -0.982346    -0.109635
     4.96942      4.27305      -4.5136
    0.753559     -0.24328    -0.610708
   -0.449677    -0.868414    -0.208922
   -0.479521     0.432056    -0.763798
      4.1742      4.77704      -4.4464
 -0.00277998     0.438495    -0.898729
    0.609218     0.713439     0.346207
    0.792998    -0.546559    -0.269123
     3.25774       5.4033     -4.33587
    0.204826    0.0360184    -0.978136
    0.627654    -0.771646     0.103019
   -0.751064    -0.635032     -0.18066
     2.43458      5.87235     -4.36486
    0.960678    -0.204087    -0.188272
    0.069108    -0.480974     0.874007
   -0.268927     -0.85265    -0.447957
     1.51684      6.45554     -4.27987
    0.513779    -0.702228     0.492856
   -0.698198    -0.676079    -0.235448
    0.498548    -0.223143     -0.83765
    0.630346      7.02584      -4.2364
   -0.430277    -0.434819    -0.791071
   -0.825981      0.54318     0.150701
    0.364167     0.718253     -0.59287
    -0.14079      7.56504     -4.23438
   -0.620979    -0.108216     0.776321
    0.216999     0.927978     0.302934
   -0.753191     0.356576    -0.552772
   -0.926488      8.11685      -4.0945
   -0.396997     0.103029    -0.912019
    -0.90357     0.130548     0.408067
    0.161105     0.986074     0.041267
      -1.851      8.68368     -4.15665
   -0.354041     0.612923     0.706386
    0.676747    -0.353416     0.645841
    0.645499     0.706698    -0.289669
    -2.77865      9.21098     -4.05997
    0.494049    -0.779532     0.385027
   -0.291813    -0.565833    -0.771154
       0.819     0.268632    -0.507027
    -3.42891      8.28672     -4.25235
   -0.915553     0.231078     0.329189
    0.220262     0.972901    -0.070337
   -0.336522   0.00811069    -0.941641
    -2.41937      7.83516     -4.25364
   -0.396128     0.730991     0.555639
    0.910957     0.237046     0.337588
    0.115062     0.639892    -0.759802
     -1.4961      7.16732     -4.34054
    0.739496    -0.563822     0.367764
   -0.620327    -0.358607     0.697564
   -0.261418     -0.74398    -0.614943
   -0.730013      6.65796     -4.36354
   -0.792951     0.498396     0.350472
     0.31556     0.827998     -0.46351
   -0.521202    -0.256946    -0.813835
   0.0903315      6.22435     -4.43973
    0.530354     0.837783     -0.12979
    0.820164    -0.468278     0.328704
    0.214605    -0.280779    -0.935472
    0.979131      5.63863     -4.42212
    -0.35061    -0.183856    -0.918297
    -0.84837     0.477659     0.228278
    0.396662     0.859092     -0.32345
     1.82208      5.07155     -4.43094
    0.521068     0.739377     0.426392
   -0.173616    -0.397309     0.901112
    0.835671    -0.543569   -0.0786573
     2.75568      4.45359      -4.5433
    0.455175    -0.627069     0.632139
    0.131176    -0.654976    -0.744177
    0.880687     0.421652    -0.215872
     3.55826      3.89805      -4.4957
    0.905956    -0.228256     -0.35657
   -0.420299    -0.383623    -0.822303
   0.0509073     0.894837    -0.443482
     4.40831      3.42357     -4.51424
   -0.268227     0.476583    -0.837212
    0.729775     0.667837      0.14636
    0.628874    -0.571719     -0.52693
     5.24649      2.87432     -4.52672
   -0.479754     0.759066    -0.440063
   -0.274535     0.346501     0.896977
    0.833347     0.551141    0.0421546
     6.05746      2.32558     -4.61829
    0.411486     0.908472   -0.0732001
    0.469608    -0.142501     0.871299
    0.781119    -0.392902    -0.485263
     6.93939      1.75429     -4.73166
   -0.443079     0.463684    -0.767254
     0.65705    -0.414283    -0.629806
   -0.609891    -0.783178    -0.121103
     7.72099      1.12053     -4.79734
    0.483231    -0.819585    -0.307844
   -0.295576     0.178252    -0.938542
    0.824089     0.544524    -0.156113
     8.48147     0.675038     -4.77287
    0.772986     0.451226     0.445968
    -0.43146    -0.141463     0.890971
    0.465118    -0.881126    0.0853377
     9.42452     0.103832      -4.8753
   -0.864133     0.345558     0.365874
    0.495789     0.709361     0.500999
  -0.0864126     0.614326    -0.784306
     10.2445    -0.337362     -4.91566
    0.351051     0.741318    -0.572023
    0.737352     0.157672      0.65685
    0.577127     -0.65237    -0.491262
     11.0484    -0.965342     -4.96432
   -0.901967     0.293554    -0.316672
    0.421695      0.75659    -0.499745
   0.0928884    -0.584293    -0.806209
     11.9373     -1.42691     -5.01859
    0.326813     0.855657    -0.401303
     0.91454     -0.39341   -0.0940448
   -0.238347    -0.336272    -0.911105
     12.7937     -2.08891     -5.02817
    -0.78743     0.276624    -0.550848
  -0.0751019     0.843935     0.531163
    0.611812     0.459623    -0.643764
     12.1737     -2.85044     -5.05719
    0.488007     0.693365    -0.530183
    0.835111    -0.547563    0.0525834
   -0.253849    -0.468423    -0.846251
     11.3504     -2.20105     -5.05486
    0.286083    -0.501803    -0.816303
   -0.712559     0.458158    -0.531366
    0.640637     0.733679    -0.226493
     10.5122     -1.73489     -5.10285
   -0.499413    -0.859228     -0.11097
  -0.0479142    -0.100499     0.993783
   -0.865038     0.501625   0.00902121
     9.59387      -1.2208     -5.01825
   -0.439785    -0.504524    -0.742997
    -0.63661     0.758674    -0.138355
    0.633496     0.412153    -0.654838
     8.77145    -0.657801     -4.94851
   0.0418123     0.842055    -0.537768
    0.913471    -0.250261    -0.320844
   -0.404751     -0.47782    -0.779657
     7.96516    -0.108409     -4.87282
    0.547082    -0.830918     0.101373
   -0.825643    -0.555586   -0.0981746
    0.137896   -0.0299883    -0.989993
     7.11689     0.371379     -4.84452
    0.467056     0.742323     0.480432
    0.158267    -0.604742     0.780537
    0.869948    -0.288518    -0.399934
     6.32438     0.937995      -4.8339
    0.347047    -0.834273    -0.428423
   -0.906483    -0.415547    0.0748966
   -0.240514     0.362365    -0.900469
     5.55872      1.43311     -4.75701
     0.60315    -0.174075    -0.778401
   -0.775158    -0.357929    -0.520593
    -0.18799     0.917379    -0.350821
     4.73311      1.93793     -4.74886
   -0.730561     0.585455     0.351457
    0.657087     0.462699     0.595102
    0.185787     0.665696    -0.722726
     3.83977       2.5132     -4.63054
    0.756513    -0.592371    -0.277099
    0.244984    -0.136162     0.959918
   -0.606358    -0.794076    0.0421134
     2.93569      3.12799     -4.57356
   -0.865644     0.323647    -0.381986
    0.106753     0.864736      0.49075
    0.489146     0.384037    -0.783104
     2.11965      3.62807     -4.59077
    0.518747     0.419066     0.745174
   -0.439128    -0.617247     0.652819
    0.733531    -0.665875    -0.136171
     1.26196      4.29348     -4.54717
   -0.683745      0.11487     0.720623
    0.241895     0.967375    0.0753128
   -0.688461      0.22581    -0.689225
     0.40783      4.89732     -4.54642
   -0.815072     0.356298    -0.456847
    0.542726      0.74551    -0.386863
    0.202745    -0.563264    -0.801017
   -0.391523      5.30669      -4.4616
   0.0365051     0.978091     0.204953
    0.912364      -0.1163     0.392512
    0.407748     0.172663    -0.896621
    -1.32217      5.82053     -4.34192
   -0.937274     0.348487  -0.00856992
    0.111154     0.275474    -0.954861
   -0.330396    -0.895919    -0.296931
    -2.16713      6.40656     -4.31494
   -0.835652     0.498854    -0.229849
    0.346878     0.803773     0.483347
    0.425866      0.32418    -0.844716
     -2.9758      6.89533     -4.30334
    0.340593     0.816029     0.467004
    0.891106     -0.43859     0.116483
    0.299877     0.376477     -0.87655
    -3.81975      7.44053     -4.26255
   -0.825937     0.418923    -0.377269
    0.532534     0.799379    -0.278212
    0.185032    -0.430694    -0.883327
    -4.32459      6.68527      -4.1489
    0.800944    -0.281519    -0.528427
   -0.594401    -0.479909    -0.645271
  -0.0719409     0.830924    -0.551716
    -3.43703      6.12627     -4.27007
   0.0407131     0.953593    -0.298335
    0.951098    0.0545142     0.304042
    0.306196    -0.296124     -0.90474
    -2.63615      5.55116     -4.36988
   0.0279422     0.945555    -0.324262
    0.981171    0.0360737     0.189741
    0.191108    -0.323458    -0.926743
    -1.84812      4.98904     -4.42253
   -0.310329    -0.876319     0.368457
   -0.911258     0.163832    -0.377846
    0.270749    -0.453016    -0.849395
    -0.98618      4.41468     -4.46791
  -0.0865994     0.748358     0.657618
    0.721318     0.502409    -0.476745
   -0.687169     0.433066    -0.583312
   -0.106195      3.94512     -4.55779
   -0.540779     -0.15152    -0.827406
   -0.379212      0.92193    0.0790174
    0.750837     0.356493    -0.556018
    0.704764      3.45662     -4.63201
   -0.556422      0.70997     0.431668
    0.641246     0.697296    -0.320283
   -0.528392    0.0985931    -0.843256
       1.593      2.79241     -4.61817
   -0.779384    -0.338181     0.527441
    0.257255     0.594864     0.761549
   -0.571297     0.729226    -0.376629
      2.4753      2.16381     -4.61084
    0.384476   -0.0398697     0.922274
   -0.547404     -0.81431     0.192999
    0.743321     -0.57906    -0.334907
     3.26863      1.69394     -4.69783
   -0.292422    -0.893046     0.341993
   -0.740543   -0.0147984    -0.671846
     0.60505    -0.449723    -0.657011
     4.08103       1.1213     -4.71916
   -0.903588      0.37804     0.201529
   0.0594241     0.576476     -0.81495
   -0.424261    -0.724404    -0.543361
     4.95446     0.686488     -4.78479
   -0.687269     0.726199    0.0172225
    0.711473     0.668172     0.217606
    0.146517     0.161807    -0.975885
     5.78468    0.0782702     -4.85611
     0.72573    -0.675745     0.129168
   -0.264932    -0.101229     0.958939
   -0.634922    -0.730152    -0.252492
      6.5685    -0.345922     -4.92256
     0.78373     0.620773    0.0202069
    0.528339    -0.683429     0.503768
    0.326536    -0.384142    -0.863602
     7.37219    -0.962338     -5.00681
   -0.350379    -0.726744     0.590828
   -0.763868      -0.1433    -0.629262
    0.541978    -0.671795    -0.504927
     8.26903     -1.50268      -4.9545
    0.948572    -0.311479   -0.0564915
 0.000442642    -0.177148     0.984184
    -0.31656    -0.933595      -0.1679
     9.03739     -2.09089     -5.02703
    0.426028     0.801289     0.420042
    0.904705    -0.375784    -0.200738
  -0.0030036     0.465534    -0.885025
     9.90287     -2.53498     -5.16177
   -0.196542    -0.928841     0.314048
   -0.745738     0.349562     0.567169
   -0.636589    -0.122725    -0.761376
     10.8024     -3.07513      -5.1387
    -0.79929     0.535353     0.273006
    0.448971     0.230006     0.863436
     0.39945     0.812708    -0.424199
     11.6536     -3.68528     -5.35117
   -0.831265     0.207402     0.515735
    0.170048     0.978189    -0.119293
   -0.529228   -0.0114639    -0.848402
     11.0885     -4.57248     -5.37375
    0.203749     0.928453    -0.310582
    0.760748    -0.349827    -0.546702
   -0.616237    -0.124884    -0.777596
     10.2986     -3.99338      -5.2241
    0.409889    0.0798625    -0.908632
    0.908837    -0.120398       0.3994
     -0.0775    -0.989508    -0.121932
     9.32957      -3.3155     -5.26033
   -0.974401     0.204846   -0.0926338
     0.19272     0.973257      0.12502
    0.115766     0.103968     -0.98782
     8.49933     -2.91383     -5.05036
   0.0685159    -0.704498     0.706391
   -0.961116     0.143246     0.236085
    -0.26751    -0.695099     -0.66729
        7.72     -2.32797     -5.01428
   -0.538557     0.808281     0.237988
    0.269931    -0.102056     0.957456
    0.798182     0.579885    -0.163217
     6.94425     -1.79236     -4.95631
   0.0241738     0.510778     0.859373
    0.600013     0.680164    -0.421142
   -0.799625     0.525815    -0.290032
     6.06922     -1.21767     -4.91674
   -0.641223     0.417301     0.643967
    0.462669     0.879755    -0.109398
   -0.612185     0.227795    -0.757191
     5.19472    -0.672767     -4.84963
 -0.00527959    -0.972394    -0.233283
   -0.478194    -0.202429     0.854607
   -0.878238     0.116067    -0.463924
      4.3883    -0.139529     -4.89101
    0.236132     0.631487    -0.738556
    0.877217    -0.465483    -0.117537
   -0.418008     -0.62012    -0.663868
     3.52635     0.408647      -4.8156
    0.711146      0.65792    -0.247818
    0.540061      -0.7369    -0.406587
   -0.450118     0.155306     -0.87936
     2.73127     0.933322     -4.79957
   -0.103072    -0.951039    -0.291379
   -0.567212      0.29684    -0.768216
    0.817096     0.086092    -0.570037
     1.79991      1.51454     -4.79111
    0.966384    -0.120004     0.227379
    0.124565    -0.555119    -0.822391
    0.224912     0.823069     -0.52151
     1.02598      2.01049     -4.62048
   -0.989511    0.0150367    -0.143675
   0.0810377     0.881117    -0.465904
    0.119589     -0.47266    -0.873093
    0.163974      2.62445     -4.66625
    0.016577    -0.255655     0.966626
   -0.620639     0.755336     0.210416
   -0.783921    -0.603414    -0.146148
   -0.646285      3.09613     -4.59278
   -0.241147     0.355113     0.903185
    0.690573    -0.591098     0.416787
    0.681878     0.724222     -0.10269
    -1.51898        3.785      -4.5324
   -0.950171      0.29473    -0.101537
    0.294303     0.955513     0.019497
    0.102766   -0.0113572    -0.994641
     -2.3187      4.18019     -4.48932
   -0.810831     0.543101     0.218162
    0.514518     0.839097    -0.176598
   -0.278969   -0.0309431    -0.959801
    -3.19413      4.76771      -4.4053
   -0.152069      0.27348     0.949781
     0.87574     0.482781   0.00120279
   -0.458207     0.831944    -0.312914
    -4.10115      5.21486     -4.31469
    0.625495    -0.763975    -0.158422
   -0.780213    -0.611183    -0.133131
  0.00488382     0.206876    -0.978355
    -5.01531      5.75275     -4.22121
   -0.992962   0.00193061     0.118414
  -0.0851223     0.683536    -0.724937
  -0.0823399    -0.729915    -0.678561
    -5.40692       4.8931     -4.33805
    0.670762    -0.516831     0.531944
  -0.0936013    -0.770476    -0.630559
    0.735743     0.373164    -0.565182
    -4.56386        4.367     -4.39714
   -0.132839    -0.254004     0.958037
   -0.689201    -0.670985    -0.273461
    0.712289    -0.696606   -0.0859266
    -3.77509      3.86093     -4.47467
  -0.0788175     -0.16834    -0.982573
   -0.955434    -0.268521     0.122645
   -0.284488      0.94845    -0.139673
    -2.91468      3.29086     -4.46571
    0.821483     0.529818    -0.210851
    0.301975   -0.0905364     0.949007
    0.483711    -0.843265    -0.234366
    -2.08634      2.87517     -4.54925
    0.587591     0.353261    -0.727972
    0.583765    -0.808063    0.0790666
   -0.560317    -0.471424    -0.681032
     -1.2496        2.373     -4.52716
    0.524399     0.498425     0.690346
    0.750892    -0.652971   -0.0989504
    0.401456     0.570265    -0.716681
   -0.329039      1.74877     -4.72574
    0.330897     0.823564     0.460706
    0.943186    -0.304216    -0.133613
   0.0301154     0.478744    -0.877438
    0.549721      1.18155     -4.69641
   -0.185128     0.982635     0.012475
    0.585452     0.100085     0.804505
    0.789287      0.15624    -0.593814
     1.20199     0.672004     -4.81063
    0.896554     0.405633     0.177915
   0.0893041    -0.558963      0.82437
    0.433839    -0.723203    -0.537365
     2.12136    0.0687167     -4.83159
    0.141385     0.157433    -0.977356
    0.941499    -0.326482    0.0836076
   -0.305926       -0.932    -0.194382
     2.95136    -0.382618      -4.8912
   -0.360763    -0.821018      0.44247
   -0.389142     0.563656     0.728601
   -0.847596    0.0906684    -0.522839
     3.83327    -0.931898     -4.94083
   -0.885819    -0.402803    -0.230378
   -0.105609     0.658445    -0.745182
    0.451853    -0.635767    -0.625803
     4.60204     -1.45964     -4.91874
    0.686096     0.440956     0.578645
    0.708028     -0.22188    -0.670422
   -0.167237      0.86967    -0.464441
     5.39978     -1.95719     -4.96727
   -0.745696    -0.309076    -0.590262
   -0.390343     0.920603    0.0110809
    0.539972     0.238668    -0.807136
     6.37101      -2.6296     -5.05573
   0.0543763      0.10957    -0.992491
    0.998179    0.0200322    0.0568995
   0.0261163    -0.993777    -0.108282
      7.1321     -3.20148      -5.1939
   -0.356419    -0.862759    -0.358627
   -0.919273     0.392439   -0.0304886
    0.167043     0.318809    -0.932983
     8.05147     -3.74838      -5.1703
    0.310042     0.135217     0.941058
    0.815928    -0.545911    -0.190377
    0.487992      0.82686    -0.279583
      8.8995     -4.24553     -5.27517
    0.802518    -0.235686    -0.548103
     0.52705    -0.150488     0.836404
   -0.279611    -0.960107   0.00344918
     9.67422     -4.75774     -5.26767
   -0.674062    -0.538875     0.505228
   -0.110451     0.749803     0.652377
   -0.730371      0.38394    -0.564933
     10.5982     -5.27463     -5.38221
   -0.819693     0.388335     -0.42107
    0.153418     0.857087     0.491797
    0.551876     0.338522    -0.762126
     10.0293     -6.17541     -5.47486
    0.592378     0.792525    -0.144884
     0.43775    -0.467589    -0.767943
    -0.67636      0.39149    -0.623918
     9.21235     -5.67208     -5.43987
    0.371836   -0.0726542     0.925451
    0.438708    -0.864824    -0.244163
    0.818091     0.496791    -0.289699
     8.34821     -5.02307     -5.23563
    0.681682    -0.252914     0.686545
   -0.704696    -0.479305     0.523135
    0.196757    -0.840417    -0.504961
     7.47814      -4.6033     -5.27939
    0.296299   -0.0768862     0.951995
    0.696818    -0.664274    -0.270527
    0.653186     0.743524    -0.143248
      6.7046     -4.05326     -5.19503
   -0.186598      0.94698     0.261552
    0.871616     0.282409    -0.400663
   -0.453284     0.153211      -0.8781
     5.84442     -3.51837       -5.154
    0.194883    -0.901128     0.387284
   -0.888955   0.00457458     0.457971
   -0.414462    -0.433529    -0.800171
     4.91486     -2.83856     -5.06155
   -0.191365     0.977626   -0.0873291
    0.841588     0.117647    -0.527152
   -0.505084    -0.174374    -0.845272
     4.08763     -2.33676     -4.95426
    0.109041     0.884376    -0.453859
    0.892816     0.113601     0.435861
    0.437024     -0.45274    -0.777198
     3.28653     -1.74941     -5.05503
    0.539038    -0.441918     -0.71704
    0.520264      -0.4948      0.69606
   -0.662393    -0.748252   -0.0368017
     2.38293     -1.22031     -5.03214
    0.560348    -0.814083    -0.152572
   -0.551914     -0.22965    -0.801656
    0.617576     0.533413    -0.577988
     1.53063    -0.784611     -4.85368
    0.548499     0.711723    -0.438861
    0.151366    -0.600704    -0.785012
   -0.822337     0.364149    -0.437216
    0.714539    -0.127681     -4.85342
    0.980787     0.147706     0.127439
  -0.0950313    -0.208763     0.973338
    0.170372    -0.966748    -0.190716
   -0.125812     0.423733     -4.78348
   -0.224087     0.860772    -0.457008
    0.846826   -0.0601183    -0.528462
    -0.48236    -0.505427    -0.715453
   -0.980079     0.917173      -4.8327
   -0.457958     0.657255    -0.598574
    0.170656     0.725806     0.666395
     0.87244      0.20303    -0.444553
    -1.78516      1.57189     -4.71221
   0.0212459    -0.560217    -0.828074
   -0.834872     0.445732    -0.322972
    0.550033     0.698198     -0.45824
    -2.64817      2.03679     -4.62612
    0.725454     0.378131     0.575094
    0.268321    -0.924831     0.269614
    0.633814   -0.0412825    -0.772383
    -3.52686      2.59283      -4.5459
    0.450292   -0.0821668    -0.889093
   -0.796122    -0.487787    -0.358126
   -0.404262     0.869087    -0.285061
    -4.31436      3.17842     -4.49925
    0.405427    -0.409113    -0.817469
   -0.911297      -0.2512    -0.326246
  -0.0718773     0.877226    -0.474667
    -5.17342      3.55556     -4.44809
   -0.273835    -0.925145      0.26291
   -0.814289    0.0775446    -0.575257
    0.511808     -0.37161     -0.77457
    -6.04801      4.05035     -4.41008
  -0.0879229      0.48163    -0.871953
    0.765133    -0.527848    -0.368712
   -0.637841    -0.699578    -0.322101
    -6.60226      3.27734     -4.49928
   -0.728099     0.305183    -0.613788
-0.000908275     0.894993     0.446079
    0.685472     0.325347    -0.651366
    -5.76682      2.70756     -4.47745
   0.0295022    -0.989425    -0.142015
   -0.551425    -0.134612     0.823293
   -0.833703    0.0540217    -0.549564
    -4.90687      2.27559     -4.60158
    0.312152     0.852852    -0.418574
    0.933623    -0.193849     0.301281
    0.175808    -0.484836    -0.856753
    -4.09183      1.77937     -4.63923
      0.7123     0.701503   -0.0228596
    0.673279    -0.673714     0.304639
    0.198304    -0.232385    -0.952193
    -3.19254      1.18403     -4.74721
    0.144869    -0.681502    -0.717334
   -0.615899     0.505295    -0.604438
    0.774391      0.52937    -0.346535
    -2.38766     0.630574     -4.83923
    0.732917    -0.101115     0.672762
    0.283865    -0.853244    -0.437488
    0.618266     0.511616    -0.596654
    -1.47071     0.112354     -4.86431
   -0.427813    -0.261466    -0.865223
   -0.686166     0.717041     0.122592
    0.588347     0.646133    -0.486169
   -0.762667    -0.382431     -4.93871
  -0.0223206     0.523203     0.851916
    0.996327   -0.0588187    0.0622277
   0.0826663     0.850176    -0.519969
   0.0946244     -0.96656     -4.89236
   -0.318307     0.721837     0.614518
     0.72553    -0.231727     0.648004
    0.610153     0.652115    -0.449954
     1.02083     -1.61665     -4.97477
   -0.354296     0.928272     0.113069
    0.751157     0.354523    -0.556845
   -0.556989    -0.112355    -0.822885
     1.86055     -2.08195     -5.12515
  -0.0191717     0.424953    -0.905013
    0.899096     0.403263     0.170308
    0.437331    -0.810428    -0.389805
      2.7286     -2.66453     -5.07076
   0.0328956     0.970579    -0.238525
    0.996018   -0.0516198    -0.072682
  -0.0828562    -0.235185    -0.968413
     3.56303     -3.19749     -5.12182
   -0.768621    0.0167202     0.639486
  -0.0862516     0.987821    -0.129497
   -0.633863    -0.154691    -0.757818
     4.46323     -3.72503     -5.21813
   -0.596133     0.686338     0.416613
    0.745306     0.666013   -0.0307439
    -0.29857     0.292177    -0.908564
     5.37294     -4.25589     -5.22128
   -0.521837      0.85299   0.00973017
  0.00316168  -0.00947233      0.99995
    0.853039     0.521842   0.00224613
     6.18211     -4.84717     -5.34893
    0.737172    -0.496722     0.458088
   -0.674843     -0.57544     0.462012
   0.0341099     -0.64972    -0.759408
     6.95518     -5.44845     -5.27377
    0.141405    -0.949235     0.280995
   -0.976654    -0.180135    -0.117037
    0.161713    -0.257885    -0.952546
     7.80995     -5.90083     -5.39678
   -0.400771    -0.301344    -0.865202
    0.510479     0.710739    -0.484005
    0.760785    -0.635643    -0.131013
     8.61439     -6.42733     -5.54034
   -0.438792    0.0660626     0.896157
   -0.430491     0.859944    -0.274178
   -0.788757    -0.506095    -0.348897
         9.5     -6.99954     -5.55778
    0.352468    -0.575398     0.738027
   -0.795315    -0.599803   -0.0878055
    0.493194    -0.556015    -0.669034
     8.86298     -7.79265     -5.75998
    0.151211     0.914211    -0.375969
    0.854743    -0.311975    -0.414833
   -0.496538    -0.258629     -0.82859
     8.10114     -7.32461      -5.5711
    0.285577     0.261702     0.921932
    0.930974     0.152556    -0.331683
   -0.227448     0.953016    -0.200071
      7.2503     -6.76934     -5.49764
    0.116939     0.797998     0.591206
    0.969868    0.0363508    -0.240904
   -0.213732     0.601563    -0.769702
     6.40093     -6.28664     -5.42716
   -0.806219     0.590673   -0.0334206
     0.29762     0.356109    -0.885781
   -0.511306     -0.72408    -0.462898
      5.6053     -5.72627     -5.37102
   -0.758889     0.147703    -0.634248
   -0.213034     0.864045     0.456117
    0.615389     0.481258    -0.624249
     4.73424     -5.12379     -5.33147
    0.631955    -0.757169     0.165312
   -0.537193    -0.581707    -0.610771
     0.55862     0.297175    -0.774359
     3.88607     -4.47985     -5.31559
    0.568169     0.388183    -0.725602
   -0.273836    -0.742312    -0.611544
   -0.776014     0.546157     -0.31546
     3.05629     -3.91383     -5.25004
    0.745941    -0.604189    -0.280228
   -0.663451    -0.710961     -0.23317
  -0.0583522     0.359848    -0.931184
     2.24278      -3.3635     -5.18249
    0.448739     0.634724    -0.629094
    0.762005    0.0960099     0.640414
    0.466885    -0.766752    -0.440579
     1.35497     -2.87687     -5.24631
    0.765293  -0.00780855    -0.643635
    0.327086    -0.856489     0.399302
   -0.554384    -0.516107     -0.65291
    0.424564     -2.36448     -5.10504
    0.521325    -0.653241     0.549087
    0.101587     -0.59136    -0.799983
     0.84729     0.472831     -0.24193
   -0.421186     -1.85249     -5.01214
    0.562127     0.523749    -0.640078
     0.78462    -0.582424     0.212494
   -0.261504    -0.621667     -0.73834
    -1.24512     -1.27156     -4.94302
   -0.460436    -0.884907   -0.0702763
   -0.848579     0.415526     0.327495
   -0.260601     0.210425    -0.942236
    -1.96817    -0.762841     -4.88192
   -0.283624     0.400475    -0.871308
    0.607018      0.77838     0.160169
    0.742352    -0.483472    -0.463862
    -2.85424    -0.225213      -4.8914
   -0.970873     0.219958   -0.0949908
   0.0806131     0.673241     0.735016
    0.225625      0.70595    -0.671363
    -3.69906     0.354637     -4.80869
    0.361988     0.222806    -0.905164
    0.758778    -0.634483     0.147268
   -0.541499    -0.740127    -0.398736
    -4.55386     0.859843     -4.75912
   0.0663385     0.653642    -0.753891
    0.987292    -0.152346   -0.0452116
   -0.144405    -0.741312    -0.655442
    -5.42406      1.36677      -4.7389
   -0.102585    -0.776637     -0.62154
   -0.929362     0.297592    -0.218462
    0.354631     0.555225    -0.752305
    -6.24335      1.96506     -4.63727
    0.219568    -0.177013    -0.959404
    0.770042    -0.572367     0.281835
    -0.59902    -0.800664     0.010634
    -7.11423      2.43634     -4.58756
   -0.661366   -0.0139827     0.749933
    0.677021     0.419241     0.604881
    -0.32286     0.907768    -0.267805
    -7.60288      1.60095      -4.7046
   0.0674194     0.909881    -0.409354
    0.911008    -0.223442    -0.346609
    -0.40684    -0.349556    -0.843974
    -6.72105      1.11996     -4.78112
   -0.922588     0.374793    0.0914467
    0.373137     0.927107   -0.0352325
  -0.0979858   0.00161706    -0.995187
    -5.96521     0.550409     -4.87637
   -0.272903    -0.454827     0.847736
   -0.956384     0.223688    -0.187866
   -0.104182     -0.86203    -0.496035
    -5.04621     0.014753     -4.93506
    0.062652     0.343497     0.937062
      0.9227    -0.377792    0.0767945
    0.380393     0.859816    -0.340614
    -4.23785    -0.463338     -4.97739
    0.121293     0.105115     0.987035
    0.992395   0.00815643     -0.12282
  -0.0209609     0.994427    -0.103326
    -3.40956    -0.970932      -4.9072
   -0.628799     0.761823    -0.155681
    0.772115      0.58808    -0.240832
  -0.0919187    -0.271639       -0.958
    -2.64981     -1.50251     -5.02643
    0.521471    -0.753105     0.401125
   -0.475465     0.133888     0.869487
    -0.70852    -0.644133    -0.288256
    -1.78795     -2.14204     -5.02318
   -0.707214    -0.412977     0.573845
   -0.437236      0.89331      0.10403
   -0.555583    -0.177334     -0.81233
